Latitude,Longitude,Pct change in death rate
-90.8970179,37.9426107,-13
-90.4539307,37.1110737,-15.5
-92.8760795,37.2808043,-2.7
-94.4187476,40.4801929,-14.1
-92.4800104,37.2676356,5
-90.2445816,38.6356988,-14.9
-112.8928694,45.1338633,-4.7
-107.5181625,45.407869,-0.9
-108.9676475,48.4282823,7.7
-111.4978728,46.3298486,-3.9
-109.0285543,45.2244683,-6.5
-104.5153243,45.5168247,-0.6
-111.3502622,47.3165751,-11
-110.4362004,47.8868343,-3.8
-105.5503521,46.2614136,-1.8
-105.5417385,48.794429,-9.9
-104.8982713,47.2661301,-13.4
-113.1416236,46.0946716,-1.2
-104.4057182,46.3181841,-7.4
-109.2321376,47.2252211,4.4
-114.0542951,48.3146779,-7.5
-111.1639214,45.5180536,-5.6
-106.9959912,47.2671843,-0.9
-112.9905023,48.7056706,-7
-109.1745855,46.3806243,-0.6
-113.4273564,46.3959554,-5.6
-110.106321,48.6319595,8.6
-112.0594284,46.1242317,1.9
-110.30532,47.032558,-6.1
-114.0836866,47.6429007,-13.2
-112.38289,47.1221055,-6.8
-111.0369242,48.5596541,-3
-115.4631849,48.5523847,-19.5
-105.757222,47.6296277,-4.1
-111.9137914,45.3252895,-9.8
-110.9217396,46.5856996,-6.9
-115.0656272,47.1519417,-11.4
-113.8926911,47.0272632,-2
-108.4397631,46.5052807,0.4
-110.5327601,45.4214291,-6.4
-108.2265753,47.1419168,-2.2
-107.9288973,48.2501432,1.5
-112.2207612,48.2286037,-4.2
-105.555344,45.4089262,-3.1
-112.9310998,46.8442254,0.7
-105.5039937,46.8123837,-7.5
-114.105795,46.0777441,1.3
-104.5634082,47.785633,-6.9
-104.9951698,48.2827471,-1.1
-106.6667462,46.1732331,-2.3
-115.1803062,47.7564968,-17.1
-104.5339129,48.7055228,-13.4
-112.6600714,45.8962319,-0.4
-109.3815759,45.6585447,-5.3
-109.944796,45.8112917,-8.2
-112.2817249,47.8190352,-10.1
-111.7334723,48.6451246,3.3
-107.2857723,46.2294408,-1.7
-106.6704238,48.3498496,-5.5
-109.8571467,46.4970466,4.6
-104.2745184,46.9629657,-4.6
-108.2766564,45.9369867,7.7
-98.5000441,40.5206322,-15.8
-98.0580367,42.1832253,-6.1
-101.6959166,41.5719297,-7
-103.7262626,41.5397495,-17
-99.9964074,41.931945,-7
-98.0704764,41.7039345,-3.2
-103.0817795,42.2103804,-9.7
-98.7730221,42.8944477,1.3
-99.9239198,42.3595618,-1.2
-99.0749833,40.855226,-10.3
-96.3377462,41.8541794,-4.1
-97.1320395,41.2260724,-4.9
-96.1406086,40.9098778,-6.1
-97.2568696,42.6045604,-4.9
-101.6941918,40.5303903,0.4
-101.0476533,42.5713234,-7.6
-103.0119289,41.2142358,-11.1
-98.0508585,40.5236693,-5
-97.0889449,41.57496,-9.8
-96.7885168,41.9158651,-5.7
-99.7268662,41.3938927,-10.2
-96.5613555,42.3916449,-10.5
-103.1348721,42.7112144,-6.6
-99.8151537,40.8673784,-6.1
-102.332609,41.1119026,-15.1
-96.8558616,42.4852801,-4.5
-96.6458526,41.5770082,-5.9
-96.1540664,41.2970908,-15.9
-101.6811327,40.180165,0.2
-97.5967053,40.5250399,-5.3
-98.96208,40.1832031,-8.5
-100.4066834,40.5309469,-9.1
-99.9096631,40.191865,-3.5
-96.6834528,40.2552337,-0.6
-102.3029845,41.6333638,-9
-98.951231,41.9068675,0.9
-99.8232058,40.5090947,-4.4
-101.7559645,41.9139574,-4.9
-98.5305655,41.5675715,-15.6
-98.5026645,40.8660265,0
-98.0223294,40.8728173,-11.8
-99.4034177,40.1787663,-12.7
-101.0479627,40.5372337,-10
-101.044217,40.1768964,-4.8
-98.7847662,42.4592867,-5.4
-101.117324,41.920317,-5.4
-98.5133417,41.2168513,-6
-97.1431027,40.1757356,7.6
-96.2653668,40.3950099,1.7
-98.9476019,40.5091198,-10.6
-101.6444493,41.1942448,-18.8
-99.7183514,42.8754803,-9.5
-103.7031528,41.1992736,-7.8
-97.8913492,42.6344045,-8.5
-96.6886584,40.7835474,5
-100.7444808,41.0503221,-12.7
-100.4436647,41.5421555,-11.2
-99.5098521,41.9031834,-3.7
-101.1208507,41.6484137,-13.2
-97.6068564,41.9099293,-2.8
-98.0310573,41.1697896,-8.3
-102.9905936,41.7322039,-7.2
-97.9914083,41.4023855,2.3
-95.8527214,40.3873891,-0.8
-98.0468422,40.1764918,0.4
-96.1310274,40.6379916,-1.3
-96.2452254,40.1378496,-2.8
-101.6274676,40.8576462,-13.6
-99.4065568,40.5163647,-5.1
-97.6109917,42.2714129,-15
-97.5134673,41.5768655,-8.1
-97.5706627,41.1879253,-7.4
-100.4685764,40.1694196,0.6
-95.7186026,40.1237427,-2.1
-99.4208512,42.394749,2.3
-97.131755,40.5168024,0.9
-96.1091254,41.1150635,-10.1
-96.6420934,41.2233856,-0.7
-103.7015494,41.8503306,-23
-97.140383,40.8719439,-4.1
-102.3682795,42.5122888,-5
-98.9728492,41.2187425,-8.5
-103.7321705,42.4706681,-17.9
-97.1771094,41.9050454,-7.3
-97.5962626,40.1738446,1.5
-100.5247028,41.8557296,-13.5
-96.5339428,42.1540613,-0.8
-98.9834841,41.5640938,-11
-96.2245771,41.5339726,-6.5
-97.1262433,42.210746,-9.5
-98.4985897,40.1806461,-0.8
-98.5208533,41.9225747,-12.5
-97.5967418,40.8730557,-8.4
-118.2641661,39.5377097,0.4
-115.013812,36.2142575,6.3
-119.6090191,38.9051292,-1.7
-115.3514239,41.1411327,-12.6
-117.6323824,37.7789658,-16.1
-116.2722082,39.9777878,-10.2
-118.1275915,41.4079136,-10.7
-117.0472398,39.9002105,-7.4
-114.8630367,37.634605,-11.8
-119.1974246,39.0222125,0.4
-118.4162794,38.516647,-11.7
-116.4590107,37.9658636,-2.2
-118.4094765,40.439639,-5.8
-119.5246462,39.4383853,-12
-119.6622724,40.734015,-8.9
-114.900605,39.4182344,-14.5
-119.7473792,39.15306,16.2
-71.4253661,43.5191091,-5.2
-71.2015596,43.8677742,4.2
-72.2481828,42.9254596,-8.9
-71.2894309,44.6525477,0.6
-71.8424242,43.9264391,-6.4
-71.7230554,42.9115317,-3.4
-71.6800412,43.2995786,-12.8
-71.0990801,42.9886636,-10
-71.0355891,43.2932725,0.7
-72.2220839,43.3611883,-13.5
-74.6337591,39.4693555,-4.9
-74.0747272,40.9596985,-17
-74.6630063,39.8757858,-1
-74.9612493,39.8024071,-8.1
-74.8477104,39.0861413,-6.2
-75.1216277,39.3284336,-1.2
-74.2462919,40.7874003,-22.5
-75.1456793,39.7228745,-0.3
-74.0786014,40.7313751,-28.2
-74.9119695,40.5652832,-15.7
-74.703724,40.2825026,-10.9
-74.4074303,40.4396214,-14.2
-74.1524456,40.2870481,-6.5
-74.5472917,40.8588961,-16.2
-74.2588636,39.865669,-3.9
-74.29828,41.0378896,-20.1
-75.3573559,39.5738282,2.1
-74.6199378,40.5655273,-12.1
-74.6919141,41.1374609,-11.4
-74.3086957,40.6598707,-15.3
-75.0094978,40.8534914,-11
-106.6690805,35.053628,3.4
-108.3920882,33.9018583,-7.9
-104.4698374,33.3616045,8.2
-107.9926805,34.9282721,-0.4
-104.6401105,36.6129638,-17.3
-103.3460546,34.5729841,-6.6
-104.3686961,34.3592729,0.5
-106.8349684,32.349919,-4.7
-104.3064338,32.4578347,-5
-108.3815043,32.732087,-8
-104.7849677,34.8697822,-7.2
-103.8479336,35.8585102,-18
-108.7519293,31.8980519,0.5
-103.4132707,32.7956865,-7.7
-105.4498055,33.7408411,-8.4
-106.3079679,35.8700469,4.1
-107.7471911,32.1845231,-0.5
-108.2532659,35.5838784,-0.9
-104.9218975,35.9828413,-17.1
-105.7513079,32.6155988,-5.3
-103.5480713,35.1070184,-2.2
-106.6939829,36.5096687,-6.7
-103.4830039,34.0212068,-13.1
-106.8831191,35.6850913,3.4
-108.3245778,36.5116245,1.4
-104.8035189,35.4768585,-17.3
-105.9639718,35.5145305,-13.1
-107.1881612,33.1194684,-9
-106.9391362,33.9916579,-6.8
-105.6379865,36.5765287,-14.7
-105.8905532,34.5549773,-6.9
-103.4757229,36.4880853,-11.1
-106.8065821,34.7168404,-5.9
-73.9740095,42.5882401,-16.2
-78.0261531,42.2478532,-21
-73.852939,40.8487111,-14.7
-75.8302833,42.1619773,-18.3
-78.662332,42.2390986,-27.4
-76.5745866,43.0085456,-6.1
-79.4075949,42.3042159,-18.8
-76.7471791,42.1552804,-6.3
-75.6022407,42.4780238,-11.1
-73.7056429,44.752712,-9.8
-73.6268057,42.2477288,-24.3
-76.0762398,42.594039,-15.7
-74.9667281,42.1939865,-16.5
-73.7400411,41.7547699,-10.8
-78.7781922,42.752759,-15.6
-73.7784307,44.1096005,-13.9
-74.31067,44.5943758,-26.4
-74.4236782,43.1156093,-19
-78.1927784,43.0009096,-18.4
-74.1495421,42.2869702,-13.5
-74.5024556,43.6578786,-18.5
-75.011683,43.407489,-20.4
-76.0529678,43.996389,-18.7
-73.9506398,40.6350451,-13.4
-75.4441402,43.7826811,-14.1
-77.7697795,42.7274845,-16
-75.6635749,42.9100255,-20.5
-77.6646584,43.4644839,-18.7
-74.4353575,42.9008912,-17.5
-73.5894144,40.7296118,-15.5
-73.9701871,40.7766419,-21.5
-78.7921425,43.4567309,-14.3
-75.4342824,43.2427273,-15.9
-76.1961336,43.0065163,-6.4
-77.303497,42.8563575,-21.2
-74.3062522,41.4024096,-17.2
-78.2297258,43.5022867,-22.1
-76.2092618,43.4614431,-13.3
-75.028841,42.6297762,-13.3
-73.7438608,41.4279067,-19.5
-73.8380168,40.6585662,-13.9
-73.5138454,42.7104206,-20.9
-74.1398995,40.5612628,-12.9
-74.0246616,41.1546276,-22.6
-75.074311,44.4881125,-19.8
-73.8553872,43.1061353,-16.6
-74.0435592,42.8175516,-10.6
-74.4381718,42.591294,-18.2
-76.938603,42.4197755,-10.1
-76.827088,42.7822943,-10.5
-77.3855253,42.2667252,-10.8
-72.6922184,40.943554,-9.9
-74.7715769,41.7199928,-25.6
-76.2974556,42.1780565,-15.7
-76.4734835,42.4530063,-20.3
-74.2654582,41.9472124,-11.6
-73.8381388,43.5551053,-8.6
-73.4394282,43.3123766,-4.7
-77.0631637,43.4587577,-18.2
-73.745912,41.1527698,-14.2
-78.2285667,42.7013627,-13.3
-77.1043238,42.638237,-11
-79.4005733,36.0439535,-4
-81.1774668,35.9209506,-14.1
-81.1322988,36.4893563,-15.9
-80.1097633,34.9749722,-14.6
-81.4993343,36.4434687,-15.3
-81.9202847,36.07209,-12.3
-76.8420144,35.4823128,-19.7
-76.9623641,36.0590432,-21.2
-78.5394885,34.5919375,-13
-78.2277653,34.0387542,-15.4
-82.5304234,35.6093706,-3.6
-81.7061795,35.746182,-19.7
-80.5527284,35.3883455,-12.5
-81.5125411,35.966395,-12.6
-76.1624876,36.3423438,-3.2
-76.5358602,34.8583428,-13.5
-79.339609,36.3942984,-12.2
-81.2149057,35.6618826,-18.1
-79.2514542,35.7049939,-14.4
-84.0614189,35.1371699,-17.5
-76.6027521,36.128979,-3.2
-83.7522638,35.0529971,-10.3
-81.5571145,35.3346302,-13.9
-78.6393077,34.2616017,-3.6
-77.0813197,35.1168292,-8.9
-78.8287187,35.0501921,-14.7
-75.9412242,36.3721739,-1.4
-75.7675364,35.6062688,-15.7
-80.207107,35.7951312,-13.8
-80.5425524,35.9293554,-7.6
-77.9335434,34.9344033,-6.3
-78.8781246,36.0338282,-15.9
-77.6027422,35.9170773,-3.2
-80.2569608,36.1324661,-3.9
-78.2830903,36.0882406,-4.4
-81.1772556,35.2933443,-15
-76.7023552,36.4421353,-11.6
-83.8309147,35.3483644,-15.6
-78.6576338,36.299884,-7.3
-77.6816876,35.481959,-1.5
-79.7886652,36.079065,-8.5
-77.6448423,36.2514375,-12.7
-78.8716104,35.3686348,-10.1
-82.9813445,35.5588342,-14.5
-82.4797406,35.3364146,-8
-76.981616,36.3635174,-13.6
-79.2419635,35.0172328,-6.1
-76.1536867,35.4081567,-25.1
-80.8745395,35.8063554,-14.3
-83.1199622,35.2810521,-14.7
-78.3673482,35.5134188,-14.2
-77.3561946,35.0322677,-12.4
-79.1721174,35.4763365,-15.7
-77.6355095,35.2400677,5.2
-81.2268916,35.4884913,-21.4
-82.0480438,35.6822711,-17.2
-83.421901,35.1529593,-15.3
-82.7126299,35.8642073,-12.6
-77.1196022,35.8473006,-21.4
-80.8338317,35.2468623,-10.2
-82.1635541,36.013102,-12.4
-79.9066023,35.3344151,-4.3
-79.4927248,35.3082717,-5.4
-77.9875546,35.9659447,-2.9
-77.8642088,34.183442,-10.5
-77.3983518,36.4217739,-18.4
-77.4994691,34.7631087,7.2
-79.120034,36.0625255,-20.3
-76.6652684,35.1475747,-8.5
-76.2606906,36.265199,3.3
-77.8881063,34.5125561,0.7
-76.4032445,36.1808969,-3.9
-78.9656441,36.3863362,-18.7
-77.3727387,35.5924897,-6.3
-82.1676211,35.2779011,-5.1
-79.8062153,35.7099148,4.3
-79.7556946,35.004636,-6.1
-79.1008811,34.6392096,-1.4
-79.7827539,36.3818062,-8.5
-80.5217214,35.6413551,-4.3
-81.9195825,35.4027469,-14
-78.3711743,34.9892978,-6.2
-79.4773366,34.8400226,-4.9
-80.2543742,35.3104492,-9.7
-80.2662145,36.3935052,-14.2
-80.6864631,36.415416,-12.5
-83.4656136,35.5688491,-15.5
-82.816653,35.2100794,-17.8
-76.1653454,35.8704196,-31.8
-80.5304354,34.9918171,-23.4
-78.4054343,36.3654806,-6.8
-78.650624,35.7898464,-6.9
-78.0998993,36.3981051,-11.4
-76.5722906,35.844713,-27.3
-81.7098877,36.2353679,-14.3
-78.0086695,35.3541896,11.1
-81.1660949,36.2088833,-12.7
-77.9215978,35.7003569,-1.6
-80.6651641,36.1587653,-14.3
-82.3039535,35.8893259,-15.9
-102.5331983,46.0968146,-9.7
-98.0701946,46.94255,-13.9
-99.3511517,48.071743,-14.6
-103.3640163,47.007044,-17.2
-100.8312572,48.7944116,-0.3
-103.5059433,46.1101438,-8.8
-102.5200874,48.7864534,-15.3
-100.4620005,46.9718426,-7.7
-97.2523747,46.9270033,-5.8
-98.4637903,48.7684388,-20.8
-98.4965182,46.1077559,-11.3
-103.5093256,48.8147537,-18.8
-102.6123216,47.3545572,-12.3
-98.9004745,47.7234355,-9.4
-100.2378424,46.2842552,-14.5
-98.8728755,47.4714315,-16.1
-103.8446117,46.9389237,-15.5
-97.450851,47.9260026,-11.6
-101.6390494,46.3578269,-9.2
-98.2322863,47.4563342,-8.8
-102.454238,46.4357038,-9.4
-99.731198,46.9382725,-16.9
-98.5260571,46.4641952,-17.5
-99.5045846,46.469278,-15.5
-100.6332668,48.2338417,-12
-99.4164868,46.1086815,-8.8
-103.4032148,47.7424751,-9.4
-101.3530871,47.5304586,-11.2
-101.8333279,47.3071473,-12.6
-101.2982647,46.7108188,-1.2
-102.3648952,48.2100726,0.9
-98.2044278,47.9186666,-5.7
-101.3314198,47.1180789,-14.3
-97.5454045,48.7668959,-16.1
-99.966497,48.2388827,-14.8
-98.739031,48.2661631,-9.6
-97.6475541,46.4492764,-2.6
-101.6581522,48.7127815,-7.7
-96.9379599,46.2652192,-10.5
-99.8404634,48.7682715,-2.1
-97.6300397,46.1082093,-17.3
-100.3309858,47.5813594,-19.4
-101.061284,46.1106181,-2.8
-103.462462,46.4458338,-14.2
-102.6620262,46.8170312,-14.9
-97.71892,47.4510624,-9
-98.9561228,46.9722235,-8.2
-99.2481583,48.6821831,-17.9
-97.1647538,47.4462146,-6.8
-97.7222304,48.3769789,-11.4
-101.5405369,48.2166858,-17.9
-99.6822135,47.5808513,-13.7
-103.5013332,48.3557649,-9.5
-83.4780816,38.8344683,0.1
-84.1061032,40.7716274,-3
-82.2701271,40.843273,-2.3
-80.7455916,41.9066369,-4.7
-82.0458439,39.3326037,-21.1
-84.2240177,40.561309,5.9
-80.9677268,40.0176819,-19.6
-83.8667723,38.9313769,4.9
-84.5657341,39.4397469,4.3
-81.090787,40.5798841,-2.9
-83.7676037,40.1327753,-2.2
-83.783676,39.9170315,2.2
-84.149614,39.0520838,-3.6
-83.7955425,39.4303012,-6
-80.778455,40.770073,-7
-81.9301092,40.2967096,-1.1
-82.9247827,40.8485244,3.3
-81.7242168,41.760392,-4.3
-84.6212484,40.1315415,3.2
-84.4864334,41.3216789,0.8
-83.0074622,40.2789411,-0.8
-82.5258973,41.5540061,6.7
-82.626685,39.747694,1.4
-83.4618927,39.5552462,-8.9
-83.0090858,39.9698749,-5.7
-84.1242667,41.5972639,-11.3
-82.3017463,38.8170456,-8.5
-81.1735054,41.4993217,-10.5
-83.8948943,39.6874785,1.3
-81.497875,40.0566648,-5.7
-84.5441868,39.1969272,0.7
-83.6660335,41.0004711,-13
-83.6640773,40.6604152,-14.4
-81.0915651,40.2923175,-12.8
-84.0688996,41.3315843,-6.8
-83.601359,39.1844221,-8.7
-82.4834473,39.4903424,-6
-81.9300012,40.5655971,0
-82.594641,41.1450798,1.7
-82.614142,39.0134773,-9
-80.7635272,40.3993836,-14.3
-82.4223929,40.4036198,-3.6
-81.3926429,41.9241163,-1.3
-82.5171856,38.6038659,-7.5
-82.4834352,40.0915047,-4
-83.766343,40.3875532,1.4
-82.179722,41.4388045,-11.4
-83.4689033,41.6823213,-5.5
-83.4008847,39.8966074,-6.8
-80.7703956,41.0108798,-2.5
-83.1688034,40.5880337,-2.7
-81.8997641,41.1161743,-6.9
-82.0283968,39.0898068,-12.4
-84.6320588,40.5353325,7.8
-84.2284135,40.0533257,10.5
-81.0909834,39.7262526,-18.2
-84.2905915,39.7537357,13.2
-81.8616967,39.6249458,-19.7
-82.7977288,40.5252659,-1.5
-81.9435064,39.9660457,-14.3
-81.452493,39.7672317,-24.1
-83.0126127,41.5454953,-9.6
-84.5821249,41.1189483,0.2
-82.2379525,39.7431874,-5.8
-83.0528267,39.648947,-6.3
-83.0529107,39.0713413,-5.8
-81.1969618,41.1689703,2.7
-84.6447584,39.7388104,3.7
-84.1298791,41.0245334,-5.8
-82.5427812,40.774159,1.3
-83.0595362,39.3238969,-16.9
-83.1427763,41.3553193,0.3
-82.998675,38.8148886,-4.5
-83.1275469,41.1199923,2.5
-84.2041425,40.3366802,0.4
-81.3656673,40.8141314,-2.6
-81.5349279,41.1218471,-0.9
-80.7703998,41.3063744,-7.7
-81.4711052,40.4474903,-7.5
-83.3670416,40.2959008,3.2
-84.5857751,40.8555203,-2.7
-82.4859614,39.2520418,-15
-84.1699063,39.4256516,3.4
-81.4906359,39.4506764,-20.3
-81.8871942,40.8296612,-1.4
-84.5843225,41.5649581,-2.2
-83.6226821,41.3601834,-3
-83.313681,40.8397816,0.3
-94.6510258,35.8980428,5.5
-98.3234449,36.7297032,-8.7
-96.0365577,34.3924691,-12
-100.4830555,36.7483343,-2.1
-99.6900574,35.2706008,-7.3
-98.4289343,35.877782,-1.2
-96.2641365,33.9640035,-10.8
-98.3810447,35.1679202,-5.7
-97.9798891,35.5433544,-11.3
-97.2879273,34.2518484,-13.7
-94.9967964,35.9043668,-6.1
-95.5542077,34.0276453,-12
-102.5176984,36.7483904,-6.3
-97.3230884,35.2063756,-10.7
-96.288039,34.5828612,-3.3
-98.4765978,34.6626273,-19.7
-98.3734379,34.290676,-12.4
-95.2015531,36.7638896,4
-96.3797931,35.9077324,-6.1
-98.9973857,35.6456012,2
-94.808217,36.3933755,1.2
-99.014385,35.9779598,-0.3
-99.7501388,36.2242576,-4
-97.7877291,36.3782725,-3
-97.312723,34.7093497,-9.8
-97.8868902,35.0210581,-16.3
-97.7881508,36.7882544,-3.3
-99.5529675,34.9338533,-8.6
-99.8441936,34.745971,-2.7
-99.6628052,36.8003504,-3.4
-95.1095765,35.2322953,1
-96.2511829,35.0529339,-8.7
-99.4122347,34.5940059,-8.5
-97.8388896,34.1050824,-8.1
-96.6542545,34.3134553,-16.8
-97.1438616,36.8148851,-3.5
-97.9345565,35.9494357,-14
-98.9816168,34.9214893,2.6
-95.2722625,34.8751365,-9.5
-94.6950743,34.8973562,1.4
-96.8813917,35.7031175,-9.6
-97.4507644,35.9141514,-10.4
-97.2450928,33.9578039,-17.4
-97.4498032,35.0164359,-10.8
-94.7660863,34.1170728,-4.5
-95.6717865,35.3691078,-1.8
-98.5420147,36.3131189,-3.3
-96.770533,34.0270068,-17.1
-95.2356382,36.303804,-3.1
-97.0715567,34.4857664,-7.2
-95.3839106,35.6175506,12.9
-97.2363345,36.384901,-1.6
-95.6133123,36.7896148,0.4
-96.3277619,35.466804,-4.7
-97.4094007,35.5546109,-6.5
-95.96458,35.646879,-4.5
-96.408112,36.6242995,-10
-94.8026814,36.8357635,11.8
-96.6966693,36.3137038,0.9
-96.9752553,36.0792254,-8.9
-95.7481302,34.9255401,-6.5
-96.6919696,34.7214447,-5.2
-96.957007,35.2113928,2.4
-95.4080818,34.377899,-10.7
-99.7415716,35.7085544,-7.7
-95.6013835,36.3777941,2.5
-96.6028575,35.1583657,-3.5
-94.7507569,35.5024345,-1.1
-97.8556068,34.4813609,-13.1
-101.4838549,36.7463169,7.4
-98.931701,34.3710852,-7.1
-95.9418132,36.1203177,3.3
-95.5140982,35.9634785,-8.4
-95.9061545,36.7043803,10.3
-98.9914359,35.2894967,-1.1
-98.863649,36.7269843,-6.9
-99.2736609,36.4256189,-2.2
-117.6919334,44.7034268,-11.7
-123.4246641,44.4938816,-8.6
-122.1951274,45.1604934,-3.8
-123.7050339,46.0245094,-7.8
-123.081079,45.941932,-2.6
-124.0941335,43.1859095,2.7
-120.3715849,44.1630537,-4.9
-124.2109292,42.4664387,5.9
-121.2255751,43.9151181,-6.2
-123.154476,43.2863277,-10.8
-120.319901,45.43059,-6.2
-119.0140572,44.4963261,-7.2
-118.9871695,43.0644492,-8.6
-121.6559762,45.5117753,-1.3
-122.6756846,42.4116284,-11.9
-121.1786315,44.6451505,3.8
-123.5716243,42.386983,-13.9
-121.6461682,42.6837613,2.5
-120.3897896,42.7884009,-6.2
-122.8976901,43.9283286,9.3
-123.9112121,44.6410607,-8
-122.5372084,44.4888982,8
-117.6031915,43.1886252,2.1
-122.5762602,44.9008984,-5.7
-119.6023111,45.4254956,-1.8
-122.4173625,45.5477107,-4.3
-123.3986729,44.9003752,-8
-120.6785124,45.3992158,1
-123.7592988,45.4558895,-4.5
-118.7338795,45.5911997,-11.5
-117.9991488,45.3040809,-2
-117.1855796,45.593753,-9.3
-121.1650693,45.1645359,2.6
-123.0976146,45.5535419,-0.4
-120.0268608,44.7364146,-4.2
-123.3163993,45.2478274,2.1
-77.2177296,39.8694707,-3.6
-79.9804515,40.4697574,-3.4
-79.4641285,40.8123805,-11.5
-80.3507209,40.6841401,-2.6
-78.4947466,39.9986336,-7.8
-75.9268598,40.4139565,-4.3
-78.3106362,40.4979217,-1.4
-76.5021231,41.7915044,-7.7
-75.10706,40.3368872,-9.1
-79.9189776,40.9138467,-6.7
-78.7104783,40.5102221,-13.3
-78.1983225,41.4382909,-14.1
-75.7050387,40.9183666,-14
-77.8478769,40.9091275,-15.5
-75.749752,39.9740287,-3.5
-79.4203691,41.1981594,-10.9
-78.473749,41.0002489,-10.4
-77.69636,41.262624,-6.4
-76.4042599,41.0455174,-19.4
-80.107795,41.687876,-15.3
-77.2634419,40.1648047,-11
-76.7926343,40.4125646,-20.6
-75.3988178,39.9166853,-10
-78.6539366,41.4273317,-16.4
-80.0963858,42.1179519,-21.6
-79.6401194,39.9189072,-2.3
-79.249705,41.513304,-10
-77.7245208,39.9267722,-3.1
-78.1226171,39.9107505,-3.6
-80.2256552,39.8477067,-1.9
-77.9685953,40.4223108,-6.8
-79.0875451,40.6514319,-11
-79.012419,41.1380282,-14.5
-77.4004377,40.530673,-7
-75.6096661,41.4402841,-9.8
-76.250198,40.0419921,-3.6
-80.3344455,40.9927352,0.5
-76.4648697,40.3715593,-0.9
-75.5906269,40.6142409,-6.9
-75.9760345,41.1727868,-10.7
-77.0552624,41.3438824,-13
-78.5724631,41.8145902,-23.9
-80.2527863,41.3000142,-2.2
-77.6519277,40.6016024,-9.6
-75.3290651,41.0562401,-3.1
-75.3702011,40.2099992,-0.9
-76.6652253,41.0292837,-19.3
-75.3074468,40.7527913,-6.5
-76.709877,40.8515244,-16.5
-77.2663284,40.3977795,-18
-75.1333459,40.0093755,-13.2
-75.0315143,41.3259485,-17.3
-77.8944358,41.7485866,-13.7
-76.2177878,40.703682,-5.4
-77.0729288,40.7554068,-19.6
-79.0284859,39.9812968,-11.7
-76.5117166,41.4392848,-14.5
-75.8009686,41.8196651,-13.6
-77.2572881,41.7668593,-11.3
-77.0554751,40.962179,-23
-79.7658126,41.4007143,-1
-79.2981823,41.8342984,-22.5
-80.2521319,40.2000054,-6.7
-75.293193,41.6470068,-20.5
-79.4666879,40.3110682,-6.3
-76.008731,41.5251726,-2.5
-76.7288887,39.9217514,-7.3
-71.2866369,41.7068313,-4.7
-71.5787858,41.677331,-0.4
-71.2836888,41.5025036,-32.9
-71.5786246,41.8697678,-5.1
-71.6202819,41.396792,3.3
-82.4540577,34.229041,-10
-81.632983,33.5500134,-14
-81.3632651,32.9797573,-8.8
-82.6386029,34.521235,-4
-81.0531607,33.2030211,-9.3
-81.4342278,33.2605516,-12.1
-80.6894218,32.358112,-14.3
-79.9536554,33.2077,-16.6
-80.7803468,33.6747804,-18.3
-79.94248,32.8004582,-12.3
-81.6076469,35.0497962,-7.7
-81.1612488,34.6893424,-9.3
-80.1592269,34.6370178,-3
-80.2178886,33.6646821,-15.3
-80.6552438,32.8350184,-1.3
-79.9621155,34.3321854,4.5
-79.3749638,34.3901723,-13.2
-80.4046966,33.0821859,-14.8
-81.9682452,33.7764976,-14.5
-81.1270007,34.3956685,-14.6
-79.7102329,34.0285346,-4.7
-79.2963325,33.4175309,-7.7
-82.3720772,34.8926452,-8.4
-82.1278759,34.1557959,-14.3
-81.1438217,32.7783341,-9.5
-78.9766749,33.9092694,-12.7
-81.021627,32.43059,-23.8
-80.5908847,34.3383561,-11.3
-80.7036885,34.6868182,-21.9
-82.0054976,34.4836761,-10.5
-80.2512086,34.1586401,5.4
-81.2728309,33.8925892,-12.9
-82.3161961,33.8975992,-16.2
-79.3540014,34.0836195,-6.6
-79.6794351,34.60167,-2
-81.5997029,34.2898991,-17.7
-83.0615395,34.7487656,-8.7
-80.8029131,33.436135,-15.8
-82.7233774,34.8853677,-2.6
-80.8980371,34.0290952,-9.3
-81.7279033,34.0052784,-16
-81.9910522,34.9332708,-7.7
-80.3823757,33.9161395,-17.7
-81.6158961,34.6903966,-12.7
-79.716474,33.6264617,-19.9
-81.1831873,34.9701875,-11.2
-98.5775872,43.7247191,-7.1
-98.2794224,44.4182649,-6.4
-101.677181,43.1869121,-3
-97.8841987,42.985799,5.2
-96.7977971,44.3766745,-0.5
-98.3521746,45.5892542,-14.9
-99.092909,43.7298732,-8
-99.2039983,44.0443062,0
-103.5014361,44.8962264,-3.7
-100.0021074,45.7855747,-14.9
-98.5951429,43.2061853,-9.2
-97.7249124,44.8552107,-10.1
-96.980468,42.9161495,-7.1
-97.1988375,44.9662852,-6.7
-101.1796647,45.6856708,-7.8
-103.46225,43.6849428,-4.5
-98.1558683,43.6804393,-3
-97.5814295,45.355161,-7
-96.6902393,44.7562899,-4.6
-100.8379534,45.148049,-12.5
-98.3584331,43.3915064,-6.1
-99.205362,45.4116802,-13.2
-103.5126087,43.2216189,2.9
-99.1535637,45.0654764,-5.6
-96.7722606,45.1726366,-4.3
-99.2065908,43.1751423,-3.7
-101.5954603,44.2828847,-11.1
-97.178598,44.6806187,-6.1
-99.0045751,44.5467133,-1.3
-97.7968454,43.6806116,-6.2
-103.4738711,45.5966105,-10.4
